id,name,seriesName,imageData,oldCargoTypes,newCargoTypes,evidence
cat-8276,94 m3 faces galbes,Craliers Fauvet Girel faces galbes 94 m3 — Livre Union cooprative de l'Argoat.,img/catalog/F_WP/CerealFG94G8_UCA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8277,94 m3 faces galbes,"A 4 trmies — Livre gris clair, sans indication d'appartenance.",img/catalog/F_WP/CerealFG94G4_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8278,94 m3 faces galbes,A 4 trmies — Marquages Groupe Soufflet.,img/catalog/F_WP/CerealFG94G4_Soufflet2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8279,94 m3 faces galbes,A 4 trmies — Nouvelle livre Groupe Soufflet.,img/catalog/F_WP/CerealFG94G4_Soufflet3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8280,94 m3 faces galbes,A 4 trmies — Marquages TMF CITA.,img/catalog/F_WP/CerealFG94G4_TMFCITA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8281,94 m3 faces galbes,"A 4 trmies — Livre Transcrales Algeco (premire version : chassis clair, marquages rouges).",img/catalog/F_WP/CerealFG94G4_TC_Algeco_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8282,94 m3 faces galbes,A 4 trmies — Livre Transcrales CTC (premire version).,img/catalog/F_WP/CerealFG94G4_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8283,94 m3 faces galbes,"A 4 trmies — Deuxime version de livre Transcrales (chassis noir, marquages verts), avec pi.",img/catalog/F_WP/CerealFG94G4_TCVE_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8284,94 m3 faces galbes,"A 4 trmies — Deuxime version de livre Transcrales, sans pi.",img/catalog/F_WP/CerealFG94G4_TCV_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8285,94 m3 faces galbes,"A 4 trmies — Troisime version de livre Transcrales (chassis clair, marquages verts).",img/catalog/F_WP/CerealFG94G4_TCV2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8286,94 m3 faces galbes,A 4 trmies — Troisime version de livre Transcrales avec logo CTC.,img/catalog/F_WP/CerealFG94G4_TCV2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8287,94 m3 faces galbes,A 4 trmies — Troisime version de livre Transcrales avec logo Algeco.,img/catalog/F_WP/CerealFG94G4_TCV2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8288,132 m3,132 m3 — Marquages Transcrales CMT.,img/catalog/F_WP/CerealFG132_TC_CMT_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8289,132 m3,132 m3 — Marquages Transcrales CTC.,img/catalog/F_WP/CerealFG132_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8290,132 m3,132 m3 — Marquages Transcrales Ermewa.,img/catalog/F_WP/CerealFG132_TC_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8291,132 m3,132 m3 — Marquages Transcrales SHGT.,img/catalog/F_WP/CerealFG132_TC_SHGT_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8292,132 m3,132 m3 — Marquages Transcrales UNCAC.,img/catalog/F_WP/CerealFG132_TC_UNCAC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8293,132 m3,"132 m3 — Deuxime version de livre Transcrales, sans pi. Marquages CTC.",img/catalog/F_WP/CerealFG132_TCV2_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8294,102 m3,102 m3 — Marquages TMF CITA.,img/catalog/F_WP/CerealFG102_TMFCITA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8295,101 m3,Craliers AFR 101 m3 — Avec toit basculant et bogies AFR. Nouvelle livre sombre Transcrales.,img/catalog/F_WP/CerealAFR101T_TC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8296,95 m3 faces planes,95 m3 faces planes — Livre grise neutre.,img/catalog/F_WP/CerealFG95PTM_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8297,95 m3 faces planes,95 m3 faces planes — Livre Granit.,img/catalog/F_WP/CerealFG95PTM_Granit_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8298,90 m3,90 m3 — Marquages TMF CITA.,img/catalog/F_WP/CerealFGTM90_TMFCITA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8299,92 m3,92 m3 — Livre Granit.,img/catalog/F_WP/CerealFGTM92_Granit_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8300,92 m3,"92 m3 — Deuxime version de livre Transcrales (chassis noir, marquages verts), avec pi.",img/catalog/F_WP/CerealFGTM92_TCVE_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8301,92 m3,"92 m3 — Deuxime version de livre Transcrales avec pi, logo Ermewa.",img/catalog/F_WP/CerealFGTM92_TCVE_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8302,92 m3,"92 m3 — Deuxime version de livre Transcrales sans pi, logo Ermewa.",img/catalog/F_WP/CerealFGTM92_TCV_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8303,92 m3,"92 m3 — Troisime version de livre Transcrales (chassis clair, marquages verts), logo Ermewa.",img/catalog/F_WP/CerealFGTM92_TCV2_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8304,Us,Us — Driv des T60 de la SNCF. Livre rouge wagon avezc logo Transcrales.,img/catalog/F_WP/Transcereales_Us_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8305,Std D SNCF,Standard D SNCF — Marquages Transcrales.,img/catalog/F_WP/Cereal2E_Std_TC.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8306,Frangeco 1er type,Premier type — Livre CTC.,img/catalog/F_WP/Cereal2EFrangB_CTC_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8307,Frangeco 1er type,Premier type — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2EFrangB_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8308,Frangeco 2me type,Deuxime type — Livre CTC.,img/catalog/F_WP/Cereal2EFrangC_CTC_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8309,Frangeco 3me type,Troisime type — Livre CTC.,img/catalog/F_WP/Cereal2EFrangD_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8310,Frangeco 3me type,Troisime type — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2EFrangD_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8311,Frangeco 3me type,Troisime type — Marquages Transcrales Sofidic.,img/catalog/F_WP/Cereal2EFrangD_TC_Sofidic_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8312,43m3,43m3 — Sans identification de propritaire.,img/catalog/F_WP/Cereal2E43_G_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8313,43m3,43m3 — Livre CTC.,img/catalog/F_WP/Cereal2E43_CTC_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8314,43m3,43m3 — Livre brune Ermewa (sans logo).,img/catalog/F_WP/Cereal2E43_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8315,43m3,43m3 — Marquages Grandes Minoteries Dijonnaises.,img/catalog/F_WP/Cereal2E43_GMD_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8316,43m3,43m3 — Marquages Michel Blanc.,img/catalog/F_WP/Cereal2E43_MBlanc_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8317,43m3,43m3 — Livre Monfer.,img/catalog/F_WP/Cereal2E43_Monfer_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8318,43m3,43m3 — Livre SANDERS initiale.,img/catalog/F_WP/Cereal2E43_Sanders1_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8319,43m3,"43m3 — Livre SANDERS initiale, marquages UIC.",img/catalog/F_WP/Cereal2E43_Sanders1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8320,43m3,43m3 — Livre SANDERS.,img/catalog/F_WP/Cereal2E43_Sanders_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8321,43m3,43m3 — Ancienne livre des Grands Moulins Storione.,img/catalog/F_WP/Cereal2E43_Storione1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8322,43m3,43m3 — Dernire livre des Grands Moulins Storione.,img/catalog/F_WP/Cereal2E43_Storione2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8323,43m3,43m3 — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2E43_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8324,43m3,43m3 — Marquages Transcrales SLEMI.,img/catalog/F_WP/Cereal2E43_TC_SLEMI_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8325,43m3,43m3 — Marquages Transcrales UNCAC.,img/catalog/F_WP/Cereal2E43_TC_UNCAC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8326,45m3,45m3 — Marquages Grandes Minoteries Dijonnaises.,img/catalog/F_WP/Cereal2E45_GMD_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8327,45m3,45m3 — Marquages CTC.,img/catalog/F_WP/Cereal2E45_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8328,45m3,45m3 — Renforts supplmentaires. Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2E45_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8329,47m3,47m3 — Marquages Algeco.,img/catalog/F_WP/Cereal2E47FG_Algeco_E3.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8330,47m3,47m3 — Marquages Transcrales Algeco.,img/catalog/F_WP/Cereal2E47FG_TC_Algeco.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8331,47m3,47m3 — Marquages Transcrales SHGT.,img/catalog/F_WP/Cereal2E47FG_TC_SHGT.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8332,48m3,48m3 — Marquages Cooprative Agricole de Pithiviers.,img/catalog/F_WP/Cereal2E48_CAP_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8333,48m3,48m3 — Livre brune Ermewa (sans logo).,img/catalog/F_WP/Cereal2E48_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8334,48m3,48m3 — Marquages Michel Blanc.,img/catalog/F_WP/Cereal2E48_MBlanc_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8335,48m3,48m3 — Livre Monfer.,img/catalog/F_WP/Cereal2E48_Monfer_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8336,48m3,48m3 — Livre SANDERS.,img/catalog/F_WP/Cereal2E48_Sanders_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8337,48m3,48m3 — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2E48_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8338,48m3,48m3 — Livre Union Cooprative de l'Argoat.,img/catalog/F_WP/Cereal2E48_UCA_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8339,50m3,Cadoux 50m3 — Sans identification de propritaire.,img/catalog/F_WP/Cereal2E50a_G_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8340,50m3,Cadoux 50m3 — Livre brune Ermewa (sans logo).,img/catalog/F_WP/Cereal2E50a_Ermewa_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8341,50m3,Cadoux 50m3 — Marquage Minoterie Clchet.,img/catalog/F_WP/Cereal2E50a_Clechet_E3_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8342,50m3,Cadoux 50m3 — Marquage Grands Moulins Maurel.,img/catalog/F_WP/Cereal2E50a_GMM_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8343,50m3,Cadoux 50m3 — Marquage Malteries Franco-Suisses.,img/catalog/F_WP/Cereal2E50a_MFS_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8344,50m3,Cadoux 50m3 — Livre Monfer.,img/catalog/F_WP/Cereal2E50a_Monfer_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8345,50m3,Cadoux 50m3 — Livre SANDERS.,img/catalog/F_WP/Cereal2E50a_Sanders_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8346,50m3,Cadoux 50m3 — Ancienne livre des Grands Moulins Storione.,img/catalog/F_WP/Cereal2E50a_Storione1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8347,50m3,Cadoux 50m3 — Dernire livre des Grands Moulins Storione.,img/catalog/F_WP/CerealCadoux50_Storione2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8348,50m3,Cadoux 50m3 — Marquages Transcrales COTRAM.,img/catalog/F_WP/Cereal2E50a_TC_COTRAM_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8349,50m3,Cadoux 50m3 — Marquages Transcrales CTC.,img/catalog/F_WP/Cereal2E50a_TC_CTC_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8350,50m3,Cadoux 50m3 — Marquages Transcrales MRO.,img/catalog/F_WP/Cereal2E50a_TC_MRO_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8351,50m3,Cadoux 50m3 — Marquages Transcrales SICA La Rochelle - Palice.,img/catalog/F_WP/Cereal2E50a_TC_SICALRP_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-8352,50m3,Cadoux 50m3 — Marquages Transcrales STEMI.,img/catalog/F_WP/Cereal2E50a_TC_STEMI_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
